symbol,status,display_label,signal,previous_signal,signal_date,sector,industry,trend,momentum,optionable,reason
DCTH,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Health Care,Medical Devices,,,,Prior BUY is missing or no longer rated BUY
DD,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DDOG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Technology,Software - Application,NEUTRAL,MOVING UP,,No active BUY transition
DDS,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 23, 2026",Discretionary,Department Stores,NEUTRAL,MOVING DOWN,,Existing BUY momentum is weakening
DE,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Industrials,Farm & Heavy Construction Machinery,UPTREND,MOVING DOWN,,No active BUY transition
DEA,UNCHANGED,UNCHANGED,,SELL,"Jul 15, 2026",Real Estate,REIT - Office,,,,Previously inactive symbol is absent
DEC,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas Integrated,,,,Previously inactive symbol is absent
DECK,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 22, 2026",Discretionary,Footwear & Accessories,DOWNTREND,MOVING DOWN,,No active BUY transition
DEI,UNCHANGED,UNCHANGED,,SELL,"Jul 29, 2026",Real Estate,REIT - Office,,,,Previously inactive symbol is absent
DELL,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Technology,Computer Hardware,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DEO,LEADER,🚀 LEADER,BUY,BUY,"Jul 13, 2026",Staples,Beverages - Wineries & Distilleries,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DFH,UNCHANGED,UNCHANGED,,SELL,"Jul 21, 2026",Discretionary,Residential Construction,,,,Previously inactive symbol is absent
DFIN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Technology,Software - Application,UPTREND,MOVING UP,,No active BUY transition
DFNS,UNCHANGED,UNCHANGED,,,,Industrials,Aerospace & Defense,NEUTRAL,,,No active BUY transition
DFP,UNCHANGED,UNCHANGED,,SELL,"Jul 27, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
DFTX,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
DG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Staples,Discount Stores,UPTREND,MOVING DOWN,,No active BUY transition
DGICA,UNCHANGED,UNCHANGED,,SELL,"Aug 12, 2026",Financials,Insurance - Property & Casualty,,,,Previously inactive symbol is absent
DGII,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Technology,Communication Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DGX,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 27, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
DHI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Discretionary,Residential Construction,DOWNTREND,MOVING UP,,No active BUY transition
DHR,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DHT,UNCHANGED,UNCHANGED,,SELL,"Aug 06, 2026",Energy,Oil & Gas Midstream,,,,Previously inactive symbol is absent
DIN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Discretionary,Restaurants,UPTREND,MOVING DOWN,,No active BUY transition
DINO,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Energy,Oil & Gas Refining & Marketing,UPTREND,MOVING DOWN,,No active BUY transition
DIOD,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DIS,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Communication,Entertainment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DIT,UNCHANGED,UNCHANGED,,,,Staples,Food Distribution,NEUTRAL,,,No active BUY transition
DJCO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 28, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,No active BUY transition
DK,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Energy,Oil & Gas Refining & Marketing,UPTREND,MOVING DOWN,,No active BUY transition
DKL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Energy,Oil & Gas Refining & Marketing,NEUTRAL,MOVING DOWN,,No active BUY transition
DKNG,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Discretionary,Gambling,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DKS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Discretionary,Specialty Retail,DOWNTREND,MOVING UP,,No active BUY transition
DLB,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Industrials,Specialty Business Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DLO,UNCHANGED,UNCHANGED,,,,Technology,Software - Infrastructure,,,,Previously inactive symbol is absent
DLR,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Real Estate,REIT - Specialty,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DLTR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Staples,Discount Stores,UPTREND,MOVING DOWN,,No active BUY transition
DLX,UNCHANGED,UNCHANGED,,SELL,"Aug 11, 2026",Industrials,Conglomerates,,,,Previously inactive symbol is absent
DLY,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
DMAA,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
DMB,UNCHANGED,UNCHANGED,,SELL,"Jul 13, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
DMLP,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,No active BUY transition
DNLI,UNCHANGED,UNCHANGED,,SELL,"Jul 06, 2026",Health Care,Biotechnology,,,,Previously inactive symbol is absent
DNOW,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Industrials,Industrial Distribution,,,,Prior BUY is missing or no longer rated BUY
DNP,UNCHANGED,UNCHANGED,,SELL,"Jul 28, 2026",Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
DNTH,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
DOC,UNCHANGED,UNCHANGED,,SELL,"Jul 28, 2026",Real Estate,REIT - Healthcare Facilities,,,,Previously inactive symbol is absent
DOCS,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Health Care,Health Information Services,,,,Prior BUY is missing or no longer rated BUY
DOCU,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DOLE,UNCHANGED,UNCHANGED,,SELL,"Aug 06, 2026",Staples,Farm Products,,,,Previously inactive symbol is absent
DOO,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Discretionary,Recreational Vehicles,UPTREND,MOVING DOWN,,No active BUY transition
DORM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Discretionary,Auto Parts,NEUTRAL,MOVING DOWN,,No active BUY transition
DOV,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 06, 2026",Industrials,Specialty Industrial Machinery,DOWNTREND,MOVING UP,,No active BUY transition
DOW,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Aug 12, 2026",Materials,Chemicals,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
DOX,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DPG,UNCHANGED,UNCHANGED,,SELL,"Jul 29, 2026",Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
DPZ,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Discretionary,Restaurants,UPTREND,MOVING DOWN,,No active BUY transition
DQ,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Technology,Solar,,,,Prior BUY is missing or no longer rated BUY
DRDB,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
DRH,UNCHANGED,UNCHANGED,,SELL,"Aug 10, 2026",Real Estate,REIT - Hotel & Motel,,,,Previously inactive symbol is absent
DRI,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Discretionary,Restaurants,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DRS,UNCHANGED,UNCHANGED,,,,Industrials,Aerospace & Defense,NEUTRAL,,,No active BUY transition
DRUG,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
DRVN,UNCHANGED,UNCHANGED,,SELL,"Aug 07, 2026",Discretionary,Auto & Truck Dealerships,,,,Previously inactive symbol is absent
DSGN,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,,,,Previously inactive symbol is absent
DSGR,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Industrials,Industrial Distribution,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
DSGX,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DSL,UNCHANGED,UNCHANGED,,SELL,"Jul 16, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
DSP,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Technology,Software - Application,,,,Prior BUY is missing or no longer rated BUY
DT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,No active BUY transition
DTE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 13, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
DTF,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
DTM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 21, 2026",Energy,Oil & Gas Midstream,DOWNTREND,MOVING UP,,No active BUY transition
DTSQ,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
DUK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
DUOL,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DV,REMOVED,❌ REMOVED,,BUY,"Aug 03, 2026",Communication,Advertising Agencies,,,,Prior BUY is missing or no longer rated BUY
DVA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Health Care,Medical Care Facilities,DOWNTREND,MOVING DOWN,,No active BUY transition
DVN,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DX,UNCHANGED,UNCHANGED,,,,Real Estate,REIT - Mortgage,,,,Previously inactive symbol is absent
DXC,UNCHANGED,UNCHANGED,,SELL,"Aug 13, 2026",Technology,Information Technology Services,,,,Previously inactive symbol is absent
DXCM,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Health Care,Medical Devices,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DXPE,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Industrials,Industrial Distribution,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
DXR,UNCHANGED,UNCHANGED,,SELL,"Jul 28, 2026",Health Care,Medical Instruments & Supplies,,,,Previously inactive symbol is absent
DXYZ,UNCHANGED,UNCHANGED,,,,Financials,Asset Management,UPTREND,,,No active BUY transition
DY,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 06, 2026",Industrials,Engineering & Construction,DOWNTREND,MOVING UP,,No active BUY transition
DYN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,No active BUY transition
E,LEADER,🚀 LEADER,BUY,BUY,"Jul 23, 2026",Energy,Oil & Gas Integrated,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EBAY,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Discretionary,Internet Retail,DOWNTREND,MOVING DOWN,,No active BUY transition
EBC,UNCHANGED,UNCHANGED,,SELL,"Aug 03, 2026",Financials,Banks - Regional,,,,Previously inactive symbol is absent
EBF,UNCHANGED,UNCHANGED,,,,Industrials,Business Equipment & Supplies,,,,Previously inactive symbol is absent
EBMT,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,,,,Previously inactive symbol is absent
EC,REMOVED,❌ REMOVED,,BUY,"Jul 31, 2026",Energy,Oil & Gas Integrated,,,,Prior BUY is missing or no longer rated BUY
ECAT,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
ECBK,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,,,,Previously inactive symbol is absent
ECF,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
ECG,UNCHANGED,UNCHANGED,,,,Industrials,Engineering & Construction,UPTREND,,,No active BUY transition
ECL,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 30, 2026",Materials,Specialty Chemicals,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
ECPG,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Financials,Credit Services,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
ECVT,UNCHANGED,UNCHANGED,,SELL,"Jul 27, 2026",Materials,Specialty Chemicals,,,,Previously inactive symbol is absent
ED,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
EDN,UNCHANGED,UNCHANGED,,SELL,"Aug 07, 2026",Utilities,Utilities - Regulated Electric,,,,Previously inactive symbol is absent
EDU,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Staples,Education & Training Services,UPTREND,MOVING DOWN,,No active BUY transition
EE,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas Midstream,DOWNTREND,,,No active BUY transition
EEA,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Financials,Closed-End Fund - Foreign,,,,Prior BUY is missing or no longer rated BUY
EEFT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Technology,Software - Infrastructure,DOWNTREND,MOVING DOWN,,No active BUY transition
EFC,REMOVED,❌ REMOVED,,BUY,"Aug 13, 2026",Real Estate,REIT - Mortgage,,,,Prior BUY is missing or no longer rated BUY
EFOR,LEADER,🚀 LEADER,BUY,BUY,"Jul 24, 2026",Technology,Information Technology Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EFR,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
EFSC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
EFT,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
EFX,LEADER,🚀 LEADER,BUY,BUY,"Jul 07, 2026",Industrials,Consulting Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Financials,Insurance - Reinsurance,NEUTRAL,MOVING DOWN,,No active BUY transition
EGBN,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EGHA,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
EGO,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Materials,Gold,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EGP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 28, 2026",Real Estate,REIT - Industrial,DOWNTREND,MOVING DOWN,,No active BUY transition
EHC,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Health Care,Medical Care Facilities,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EIC,UNCHANGED,UNCHANGED,,SELL,"Jul 14, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
EIG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 13, 2026",Financials,Insurance - Specialty,NEUTRAL,MOVING DOWN,,No active BUY transition
EIX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING DOWN,,No active BUY transition
EL,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 04, 2026",Staples,Household & Personal Products,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
ELA,UNCHANGED,UNCHANGED,,,,Discretionary,Luxury Goods,,,,Previously inactive symbol is absent
ELAN,UNCHANGED,UNCHANGED,,SELL,"Jul 22, 2026",Health Care,Drug Manufacturers - Specialty & Generic,,,,Previously inactive symbol is absent
ELF,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Staples,Household & Personal Products,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ELMD,UNCHANGED,UNCHANGED,,,,Health Care,Medical Devices,UPTREND,,,No active BUY transition
ELS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Real Estate,REIT - Residential,NEUTRAL,MOVING DOWN,,No active BUY transition
ELV,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Health Care,Healthcare Plans,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ELVN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,No active BUY transition
EMBJ,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EMD,UNCHANGED,UNCHANGED,,SELL,"Jul 13, 2026",Financials,Closed-End Fund - Debt,,,,Previously inactive symbol is absent
EME,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Industrials,Engineering & Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EMF,REMOVED,❌ REMOVED,,BUY,"Aug 13, 2026",Financials,Closed-End Fund - Foreign,,,,Prior BUY is missing or no longer rated BUY
EML,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Industrials,Tools & Accessories,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EMN,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EMO,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EMR,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Industrials,Specialty Industrial Machinery,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ENB,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Energy,Oil & Gas Midstream,DOWNTREND,MOVING DOWN,,No active BUY transition
ENOV,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Health Care,Medical Devices,NEUTRAL,MOVING DOWN,,No active BUY transition
ENSG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Health Care,Medical Care Facilities,UPTREND,MOVING DOWN,,No active BUY transition
ENTA,REMOVED,❌ REMOVED,,BUY,"Aug 11, 2026",Health Care,Biotechnology,,,,Prior BUY is missing or no longer rated BUY
ENTG,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Technology,Semiconductor Equipment & Materials,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ENVA,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Financials,Credit Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EOG,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EOI,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Financials,Closed-End Fund - Equity,,,,Prior BUY is missing or no longer rated BUY
EOS,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
EOT,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Financials,Closed-End Fund - Debt,,,,Prior BUY is missing or no longer rated BUY
EPAC,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Industrials,Specialty Industrial Machinery,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EPAM,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Technology,Information Technology Services,UPTREND,MOVING DOWN,,No active BUY transition
EPC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Staples,Household & Personal Products,UPTREND,MOVING DOWN,,No active BUY transition
EPD,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,No active BUY transition
EPR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Real Estate,REIT - Specialty,NEUTRAL,MOVING DOWN,,No active BUY transition
EPRT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Real Estate,REIT - Retail,DOWNTREND,MOVING UP,,No active BUY transition
EQBK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,No active BUY transition
EQH,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Asset Management,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EQIX,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Real Estate,REIT - Specialty,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EQNR,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Energy,Oil & Gas Integrated,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EQR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 21, 2026",Real Estate,REIT - Residential,DOWNTREND,MOVING DOWN,,No active BUY transition
EQT,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
EQX,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Materials,Gold,,,,Prior BUY is missing or no longer rated BUY
ERAS,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,,,,Previously inactive symbol is absent
ERH,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
ERIE,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Financials,Insurance Brokers,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ERO,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Materials,Copper,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
ES,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Utilities,Utilities - Regulated Electric,NEUTRAL,MOVING DOWN,,No active BUY transition
ESAB,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Industrials,Metal Fabrication,DOWNTREND,MOVING DOWN,,No active BUY transition
